Customer_ID,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Credit_Utilization_Ratio,Num_of_Delayed_Payment,Changed_Credit_Limit,Credit_Mix
CUS_0x32d2,7215.39,6,6,42.0859924918946,20,19.83,1
CUS_0x1934,980.090833333333,10,7,38.8109677379906,22,18.04,0
CUS_0xab32,3239.47166666667,10,5,37.4841721904059,18,18.54,0
CUS_0x1bdf,1572.2625,7,5,35.2107140117105,14,4.13,0
CUS_0x3b1f,3416.265,3,7,34.1467912398967,14,14.62,1
CUS_0x1330,2595.86916666667,4,5,37.8512118491083,5,3.82,2
CUS_0x2657,9041.9675,5,5,26.6488565522562,11,11.27,2
CUS_0x895d,2801.24416666667,5,6,26.4817697738826,14,0.64,1
CUS_0x5bfe,724.81125,3,4,31.0218794997764,6,9.64,1
CUS_0xc617,6422.89666666667,6,4,31.1071007947667,11,12.32,1
CUS_0x22d0,2591.3475,2,3,39.2637567635017,14,5.9,1
CUS_0x87fa,9764.58,1,3,31.3292255276896,10,4.76,2
CUS_0xb2b8,1572.565,5,3,39.8110879740593,14,17.98,1
CUS_0x7b09,1780.37833333333,4,4,29.1447312201752,15,1.03,1
CUS_0xc723,2851.1875,7,5,28.6747998380362,10,9.97,1
CUS_0x3ef,1496.7425,3,4,27.5651418363432,19,5.13,1
CUS_0xa618,9680.6825,5,3,27.5691687495601,6,6.26,2
CUS_0x70e8,7295.83333333333,8,7,37.763233040679,12,12.69,1
CUS_0x91b,5560.76386430955,6,7,27.0400167218482,13,16.31,1
CUS_0x423c,2525.03583333333,7,7,26.3557062631472,10,20.26,1
CUS_0x3d7b,3653.06,4,3,31.6761111836069,1,7.67,2
CUS_0x7a0f,2904.06833333333,9,6,29.2469297165102,24,3.44,0
CUS_0xc0ab,7266.68666666667,3,6,36.0148980201227,2,3.51,2
CUS_0x61ec,585.122083333333,6,9,25.9997896897908,26,19.57,0
CUS_0x33aa,3005.99333333333,10,10,23.0019530223776,19,15.39,0
CUS_0x3c5f,6438.935,7,4,31.6879787383129,8,-1.05,1
CUS_0x6f40,7092.31833333333,2,2,31.7592829237674,10,2.05,2
CUS_0x6b49,2652.9775,7,3,23.643242097544,19,8.16,2
CUS_0x5952,4808.9975,7,10,28.4490128099895,16,21.3,0
CUS_0x5ba1,3676.4125,9,6,23.4949677304672,17,8.69,0
CUS_0x7cf1,3012.12833333333,2,6,26.2743246486862,5,1.1,2
CUS_0x5334,6501.89,4,5,42.3089370748529,11,4.42,1
CUS_0x38a0,1413.7025,3,6,35.1022194592659,17,11.21,1
CUS_0x6211,2835.64666666667,10,8,32.6046882749628,14,13.69,1
CUS_0x55c6,5196.85,10,10,24.1903122139511,14,9.67,0
CUS_0x585c,1506.18791666667,6,3,23.5680759506573,14,5.11,1
CUS_0xb4d6,733.614583333333,5,5,29.6952116479324,17,7.33,2
CUS_0xedf,1449.84166666667,6,3,29.8653108618846,13,9.28,1
CUS_0xb432,3715.90833333333,3,7,27.4032846161401,11,5.45,2
CUS_0x3061,1695.55708333333,5,7,40.3379070390335,18,8.42,1
CUS_0x8ca7,6885.45,5,3,41.5071082438234,2,11.79,2
CUS_0x93c9,1630.68416666667,3,7,24.616750033972,9,0.99,1
CUS_0x4f29,1543.98333333333,7,5,33.0598806103535,10,4.59,2
CUS_0xa3f5,10320.9125,1,6,39.2349799963195,6,7.18,2
CUS_0xa677,3133.66870153837,0,6,30.8657866095896,12,-4.79,2
CUS_0x69d5,3380.53666666667,8,10,32.2365526921684,25,29.86,0
CUS_0xad18,1437.57083333333,8,10,30.1950531295513,22,22.61,0
CUS_0x8cc5,6619.105,1,1,35.9443061775422,7,5.58,2
CUS_0x4472,5856.51833333333,4,3,31.9523086050952,13,4.29,1
CUS_0x73db,6401.27118676066,9,7,37.5979085784126,20,23.77,0
CUS_0x6cb4,9541.66200427156,3,6,31.3938353874086,9,7.01,1
CUS_0x397b,11378.06,5,5,28.386433338621,4,2.27,2
CUS_0x4bd,3106.8475,8,4,27.1033530590145,16,8.99,1
CUS_0x50f7,6229.40333333333,9,7,28.4877194040965,25,1.62,0
CUS_0x54b7,2141.15083333333,5,7,28.047860130626,14,11.67,1
CUS_0xb786,8544.245,1,6,32.5756809654035,10,3.79,2
CUS_0x86dd,9996.57666666667,6,6,27.2074231600353,19,12.27,1
CUS_0x956f,2811.305,5,6,37.4520316776158,11,17.52,1
CUS_0x1e17,1438.29333333333,4,3,29.2008060766946,17,11.03,1
CUS_0xae09,4651.43,9,5,33.4297693413765,22,8.56,0
CUS_0xb14d,2885.01083333333,1,6,25.4663049009316,2,7.43,2
CUS_0xb903,7626.14333333333,3,7,26.9204198843801,20,2.2,1
CUS_0x1f2e,3341.70166666667,5,4,38.749265310613,11,19.47,1
CUS_0x48f,5884.42666666667,8,9,37.09156391957,27,21.23,0
CUS_0x5803,10241.9,1,6,25.4043764522045,4,6.25,2
CUS_0xbb30,5886.28166666667,4,7,30.8541407163756,18,3.26,1
CUS_0x7711,6035.905,2,5,25.3038559986548,2,2.43,2
CUS_0x23dd,2413.95166666667,7,5,28.0791261018615,9,13.64,1
CUS_0xb328,1264.03291666667,7,3,29.9256478169064,14,12.54,1
CUS_0x6bc0,1046.69166666667,10,8,40.2493201858844,16,7.39,1
CUS_0xc1a2,6025.33666666667,6,3,33.3991454764044,15,14.59,1
CUS_0x2240,1350.13291666667,4,7,28.0717334083222,18,9.68,1
CUS_0x4af4,5611.66,4,6,25.5941773571551,10,18.91,1
CUS_0x53bc,13627.17,3,7,31.1909912475881,0,2.63,2
CUS_0x95aa,1353.27166666667,4,6,28.387743397644,14,12.15,1
CUS_0x5bd2,5794.12264329421,10,9,33.5077190644793,19,4.81,0
CUS_0x4d25,9877.81333333333,0,7,40.5329932843965,5,9.38,2
CUS_0xab9d,488.265416666667,6,7,34.8926586932447,18,19.32,1
CUS_0x30d0,1414.38458333333,0,5,35.5999435459661,12,4.44,2
CUS_0x28b5,1899.405,6,5,37.8596688891526,17,15.82,1
CUS_0xab76,5197.50833333333,5,7,26.6419087335576,10,14.79,1
CUS_0x8a30,2496.56026133434,5,6,28.0491309953025,21,7.71,1
CUS_0xa574,4943.65333333333,8,5,22.5781720287981,25,5.6,0
CUS_0xa222,5723.35666666667,3,5,26.3824486152502,12,7.14,1
CUS_0x17d3,2625.70833333333,4,5,39.605514829727,15,8.33,2
CUS_0xc62a,6090.69666666667,6,7,22.1478511880322,17,23.6,0
CUS_0x1a61,13532.1433333333,0,7,33.7116176074783,3,1.59,2
CUS_0x532a,4479.25333333333,6,5,32.4244204055043,12,11.27,1
CUS_0x8c2d,2694.455,5,6,25.6611872552392,20,8.21,1
CUS_0x76d4,3115.27083333333,7,5,36.820900534746,10,7.12,1
CUS_0x529c,9184.6,5,3,39.6228761580399,2,3.23,2
CUS_0x96e7,6550.97166666667,0,3,28.7882455940114,4,6.52,2
CUS_0x6895,2949.04166666667,10,7,32.5674827095035,23,18.54,1
CUS_0x9ce2,7191.6125,8,7,28.8649179220564,9,13.33,1
CUS_0x29ef,7617.8125,0,6,31.4771750754754,11,10.74,2
CUS_0xb8f4,9907.9,2,4,39.719835960822,4,6.31,2
CUS_0xa3df,2341.11425278593,5,6,27.7197446116339,9,8.14,2
CUS_0x9e1e,1823.46666666667,8,6,32.7744225148342,18,13.42,0
CUS_0x6e0e,2965.05666666667,2,5,39.3023619008346,9,4.6,2
CUS_0x4021,1573.927963109,4,6,23.3393724391851,7,6.21,2
CUS_0xc1fa,8933.37333333333,6,6,32.0579462956224,14,3.12,1
CUS_0x9051,1607.79083333333,8,6,29.0820300017099,17,16.15,0
CUS_0x2a61,951.571666666667,9,10,39.0041836454547,17,11.53,1
CUS_0xaec,2644.07833333333,4,5,32.3686642805899,17,6.28,1
CUS_0x3023,2696.80666666667,9,5,25.4289104752734,16,28.65,0
CUS_0xb0a5,1268.60291666667,4,7,35.2313781119779,12,8.92,1
CUS_0x77fc,1887.415,4,3,26.2429959168282,20,14.66,1
CUS_0x4389,1953.66333333333,8,5,31.7825246087907,9,13.87,1
CUS_0x7478,2114.87666666667,4,3,29.6459249881275,11,9.72,1
CUS_0x7f10,1472.72166666667,10,9,28.1571968271717,21,3.58,0
CUS_0x8a45,3174.60166666667,6,10,32.1438494970987,22,8.29,0
CUS_0x1e50,2665.04583333333,1,4,29.4086609349577,11,3.79,2
CUS_0x7f70,4007.535,7,7,32.8425753963141,17,3.71,1
CUS_0x9a30,842.794583333333,3,5,28.0919105833458,13,11.85,1
CUS_0x2a36,8256.565,1,3,33.6804006927807,3,8.87,2
CUS_0x6987,1380.035,7,5,37.8268038488496,17,26.55,0
CUS_0x73ec,3174.0375,3,6,36.287042741144,10,21.36,1
CUS_0xa980,6051.38166666667,3,6,40.8224227212634,7,1.15,2
CUS_0x4a91,1368.23666666667,4,7,36.3932826361186,11,2.62,2
CUS_0x976a,10115.4175,4,5,28.3909957536977,11,5.71,2
CUS_0x6a27,1595.51166666667,3,6,36.663007994676,18,18.74,1
CUS_0xd39,7433.335,4,7,33.1384608406377,20,9.11,1
CUS_0xc650,9641.64,5,3,37.6401880604544,17,10.06,1
CUS_0x6399,6214.95666666667,10,6,35.9782758008289,17,21.26,0
CUS_0x59dd,1828.20666666667,6,3,39.5261314669013,14,5.58,1
CUS_0xba67,1807.26333333333,8,6,37.6986632754849,11,5.26,1
CUS_0x68d9,5594.4425,6,5,25.680558019244,15,8.72,1
CUS_0x2ba4,5775.885,8,5,36.5679659603795,10,15.67,1
CUS_0x3610,521.305,10,9,30.819210088392,13,19.33,1
CUS_0x3482,809.607916666667,8,8,27.0645169211462,20,26.6,0
CUS_0x8643,1086.7575,7,10,30.6683457721234,20,19.42,0
CUS_0x4d90,8095.48,0,6,34.224404588985,7,6.41,2
CUS_0x7586,4704.92,10,6,40.9043882340888,17,10.64,0
CUS_0x32b1,1617.17333333333,8,10,31.2745912178917,20,27.03,0
CUS_0x981c,4734.56666666667,6,7,29.4399090708892,25,23.63,0
CUS_0xae4b,631.733361975221,6,4,35.7261865720513,16,10.64,1
CUS_0x8b3,2348.12438797176,2,4,35.2556118350426,3,8.94,2
CUS_0x2efd,3478.415,5,7,37.5273008566415,8,16.32,1
CUS_0x9a92,2603.28333333333,6,10,36.5298987814543,16,16.07,0
CUS_0x29fd,625.46875,7,9,24.8226868851078,18,13.01,0
CUS_0x6144,835.971666666667,10,7,32.9534826207059,23,4.23,0
CUS_0x4f85,1326.23666666667,6,4,35.2071925868077,19,12.27,1
CUS_0x31e8,1092.9375,10,7,33.8692924528693,20,16.76,0
CUS_0x90ef,1267.93833333333,1,2,24.843174055736,3,7.41,2
CUS_0x1ef1,2323.28833333333,8,3,31.6014841004799,14,1.54,2
CUS_0x2584,5190.61833333333,8,5,32.2097264108184,20,0.52,1
CUS_0x4190,1520.11333333333,10,8,26.1401720454041,22,12.94,0
CUS_0x3082,1526.31,10,8,29.7574400360952,12,13.55,1
CUS_0x8822,2091.90637964652,4,7,25.7517520650388,19,13.85,1
CUS_0x46e6,750.564583333333,9,7,33.3513141563663,19,26.21,0
CUS_0x2ab3,2936.17071691557,5,4,39.4082576731032,13,12.46,1
CUS_0xa90,6205.53772692014,4,7,30.1177442664994,22,18.49,1
CUS_0x1136,2864.41166666667,10,5,37.8134702166828,12,5.89,1
CUS_0x62ec,1806.74416666667,7,6,27.6136190803917,17,12.21,1
CUS_0x8d2e,2781.03,6,7,22.9535623749807,13,2.29,0
CUS_0x94b,2402.87166666667,4,7,30.3879793841762,13,15.79,1
CUS_0x8e96,1488.8325,8,6,30.2159354491141,20,0.86,0
CUS_0xb039,2695.43666666667,5,6,26.4426525815209,20,8.84,1
CUS_0x4d4,3459.66,3,2,34.9323879725789,6,1.54,2
CUS_0xa95,2087.59439318944,5,3,30.010821312439,8,10.87,1
CUS_0x5d8b,9328.0175,1,7,33.7688346197702,4,4.91,2
CUS_0xa095,3248.58333333333,7,8,38.3941086322829,22,1.1,0
CUS_0x5dec,3924.84,10,10,33.6613477227342,25,29.55,0
CUS_0x6736,3308.48083333333,2,1,27.2384087677075,8,3.27,2
CUS_0x4669,8663.9275,4,7,36.4430478900502,15,1.62,1
CUS_0xc33e,2979.56166666667,6,5,35.4572519811992,16,8.8,0
CUS_0x9e9d,1573.79,10,7,24.5544509036981,12,15.75,1
CUS_0x2e01,5223.795,4,5,38.4793344251157,5,11.55,2
CUS_0xa5f,1616.49041666667,6,4,27.6435012675531,15,7.2,1
CUS_0x21e6,7914.5725,2,6,41.0789576816559,1,9.24,2
CUS_0x4688,1589.755,6,6,26.5173993875559,16,18.2,0
CUS_0x228c,1834.1575,3,5,34.7465326338841,15,10.75,1
CUS_0xa125,556.30375,8,7,34.9969014767252,19,6.47,1
CUS_0x7ba9,4315.86833333333,4,3,32.6597135935197,11,15.87,1
CUS_0x1900,680.135416666667,8,6,35.1166127812211,21,17.53,0
CUS_0x1134,1517.79162712062,0,5,37.2882886571807,4,-9.99999999999979e-03,2
CUS_0xdd9,5792.89833333333,0,3,26.3768471482108,6,6.13,2
CUS_0x9941,9388.01,4,2,27.0687881114558,8,8.01,2
CUS_0x225e,1910.7725,3,7,34.4344628705758,10,16.84,1
CUS_0x43c3,1482.08083333333,7,3,28.6761460386642,14,18.59,1
CUS_0x94e2,2443.65413061685,1,7,26.2068258200356,1,13.97,2
CUS_0x14d9,6082.1875,6,5,37.5427579838308,17,7.8,1
CUS_0x5764,1382.82333333333,10,10,32.401975165005,25,0.35,0
CUS_0xad12,6807.14,10,7,30.4230870818473,15,2.84,0
CUS_0x98cd,5967.33333333333,3,1,31.8825495520811,7,7.73,2
CUS_0xed8,1560.58833333333,4,4,40.3131321578268,14,10.78,1
CUS_0x3731,5901.81666666667,2,5,27.4026346414401,12,0.99,2
CUS_0x4479,4735.72833333333,7,4,39.3544394993504,16,11.42,1
CUS_0x46c4,4538.03337070219,7,5,33.9349159964464,10,7.11,1
CUS_0x6821,3093.15333333333,10,5,35.8964704889201,25,-2.78,0
CUS_0xbf3a,9999.69,3,1,41.6076293233751,11,11.83,2
CUS_0x85d3,2826.77166666667,5,6,24.4921153619674,19,5.27,1
CUS_0x2ee4,1762.895,8,5,39.0311446178846,13,17.18,1
CUS_0x84d,2649.49083333333,3,5,27.8740139335532,10,0.4,1
CUS_0x2bf3,10020.5533333333,8,3,26.5224444944231,13,11.98,1
CUS_0x2652,1557.4375,2,1,23.7662939614519,9,5.27,2
CUS_0x9972,2540.32416666667,8,6,34.6918781611087,12,14.62,1
CUS_0x8da1,1300.58800287441,7,3,30.1891543568015,21,6.35,1
CUS_0x55eb,969.374189575247,9,9,33.7080672081639,25,9.51,0
CUS_0xb428,1670.295,10,6,38.1874352880095,20,17.17,0
CUS_0x3188,2514.59666666667,3,2,38.9886104718769,5,10.68,2
CUS_0x5718,1447.35416666667,4,7,33.217400841001,9,10.34,1
CUS_0x562f,1916.12166666667,3,4,24.4008366036515,6,7.7,1
CUS_0x5d7c,2987.10166666667,0,7,26.4250588523563,5,6.92,2
CUS_0x34ed,1940.24541666667,4,5,31.5444357581241,1,4.05,2
CUS_0xb3b3,5989.1325,3,7,40.8758911602431,14,2.53,2
CUS_0xc712,4699.36333333333,3,5,35.3136068069476,4,2.18,2
CUS_0x3b04,667.710416666667,8,3,31.8043658777873,9,18.02,1
CUS_0x7a01,1625.18833333333,5,7,35.3209242948231,19,16.21,1
CUS_0x2c5b,1961.66666666667,7,4,34.9678282865477,21,12.15,1
CUS_0xb805,2682.59666666667,8,6,26.321813974938,13,17.84,1
CUS_0x8804,958.8625,7,9,32.0532562789611,20,9.97,0
CUS_0xb61c,2290.56333333333,6,10,37.0940603267902,24,26.97,0
CUS_0xac29,620.509583333333,6,7,32.4024889077328,15,10.3,1
CUS_0x2c8d,2398.81833333333,6,6,23.5949181505544,13,7.79,1
CUS_0x435a,3327.59833333333,4,2,29.752508657842,4,7,2
CUS_0x1af1,8313.065,4,7,38.0030875791424,8,6.01,2
CUS_0x6b59,2646.11666666667,3,5,28.8154033244602,0,8.58,2
CUS_0x1cd7,1723.41916666667,6,5,39.624050329316,14,19.48,1
CUS_0x9f08,759.935416666667,5,6,30.9565028100826,16,4.21,1
CUS_0xfcc,7098.22666666667,8,5,43.3383264852987,9,15.51,1
CUS_0x43a7,2591.31333333333,7,10,36.018908903546,17,20.53,0
CUS_0xc13,2329.51333333333,7,4,34.047544767643,11,14.11,1
CUS_0x61c6,10544.7033333333,5,6,25.5145416156837,12,18.04,1
CUS_0xad19,9409.67333333333,3,3,35.5386997206721,5,6.09,1
CUS_0xa234,10823.060061674,6,7,35.7306707914149,19,15.65,1
CUS_0x500d,3916.8925,10,5,33.8824819639157,10,16.65,1
CUS_0x6853,620.095833333333,7,5,22.5043502116324,20,-1.03,0
CUS_0xaba3,1899.22333333333,10,7,40.3770236334845,18,9.25,0
CUS_0x49b8,1579.91083333333,6,8,25.7552476673537,23,3.91,0
CUS_0x3ce2,1310.66083333333,9,8,29.5360263682486,24,20.43,0
CUS_0x5d3f,8277.985,4,7,40.7821207652064,11,-0.49,1
CUS_0x71b8,6100.135,4,3,32.6876651494337,20,17.87,1
CUS_0x6237,5343.99666666667,8,10,38.4152926432923,17,7.9,0
CUS_0x6a1d,4465.265,9,7,23.2124102100565,22,7.81,0
CUS_0xb6cd,3852.09666666667,2,5,28.3747398961339,14,5.37,2
CUS_0x6bb2,1871.99208333333,2,3,24.7266964267281,5,0.76,2
CUS_0x97a4,5168.88333333333,9,6,30.395505747792,22,1.52,0
CUS_0x8fd5,9974.29333333333,6,4,39.4036251533672,15,14.73,1
CUS_0xbe3b,7138.25,8,5,34.8430041917647,20,26.95,0
CUS_0x6fec,11613.7033333333,5,4,30.043766606447,16,1.49,1
CUS_0x1d7b,6112.84166666667,2,3,31.9875132810676,10,14.24,2
CUS_0x2719,12817.23,2,3,37.7422125027908,2,7.33,2
CUS_0x311a,3865.23166666667,8,3,34.2117082173182,20,10.06,1
CUS_0x89ba,4283.00642470318,2,5,25.920492952553,14,8.47,2
CUS_0x205c,2269.06916666667,7,4,24.1795518301483,13,7.71,1
CUS_0xa342,10545.0325,5,4,28.0875474501062,7,3.31,2
CUS_0xfaf,3546.295,4,3,34.8929871994686,4,4.14,2
CUS_0x6a17,1480.58583333333,7,7,31.4156202767087,18,6.18,0
CUS_0x9e24,957.305416666667,3,5,35.3513699319131,10,1.18,1
CUS_0x4237,2442.19833333333,6,5,26.2715778085887,13,5.48,1
CUS_0x6c2d,6285.48535219495,6,6,33.5062907603223,16,8.69,1
CUS_0x305c,1255.6175,5,3,29.4334843820595,13,17.01,1
CUS_0x9b1f,4007.17,7,8,30.8059821470648,16,16.2,1
CUS_0x1add,4802.7025,6,10,34.9726142916009,25,7.77,0
CUS_0x6afc,4233.85833333333,5,5,30.1249678706052,17,1.58,2
CUS_0xc2ea,1027.40333333333,10,7,28.3219106165346,14,14.48,0
CUS_0x7b8c,9836.62,5,4,42.1921724311469,10,4.67,2
CUS_0xa9f5,1231.3625,7,8,35.6346558016141,20,8.88,0
CUS_0x3b90,1262.76916666667,6,10,39.0045008047326,25,15,0
CUS_0xad1f,4798.9125,7,6,39.9237201667666,16,4.43,0
CUS_0xbbff,1089.85875,4,7,37.873465019236,5,6.9,2
CUS_0xc78,3080.00583333333,1,5,38.4785998310956,6,4.23,2
CUS_0xa41e,7008.21333333333,6,6,34.2668194964926,15,17.39,1
CUS_0x2c51,6594.91333333333,9,4,39.1928437534656,10,4.03,1
CUS_0x3dfa,6799.50166666667,0,3,31.7717695793346,1,8.62,2
CUS_0xa9ad,503.474583333333,10,6,37.6364219039378,22,23.73,0
CUS_0xbed9,14098.9233333333,2,5,28.9286312228998,2,10.48,2
CUS_0x5d6a,5221.24333333333,8,6,25.4873425056144,19,1.27,0
CUS_0x6275,2525.58416666667,4,2,35.2892660284511,4,9.37,2
CUS_0xc4ea,822.646666666667,7,5,36.3172835248576,11,20.15,1
CUS_0x3d9c,1711.7725,5,5,31.1373177101728,1,7.23,2
CUS_0x8d3d,1435.83666666667,9,10,39.116707862868,21,29.4,0
CUS_0x1063,10628.8966666667,7,5,34.3390348312285,14,10.67,1
CUS_0x7fd3,3893.28,7,6,28.7351566843121,13,8.12,1
CUS_0x6aa4,4321.3625,6,10,29.5593708103015,25,1.72,0
CUS_0xbaf6,2247.46166666667,8,4,25.7186326519066,13,1.32,1
CUS_0x15f2,1202.2125,8,8,35.8372465582808,21,19.13,0
CUS_0x6244,5608.9425,6,6,38.4767177205865,10,0.99,1
CUS_0x133d,1097.605,2,1,23.3721818927304,1,11.89,2
CUS_0x319c,4577.435,4,7,38.9426793081884,0,6.76,2
CUS_0x856b,6889.0225,2,3,31.8682270811651,7,11.56,2
CUS_0xb19c,1208.4625,3,4,33.053252698072,10,0.51,2
CUS_0x332c,1598.46833333333,9,9,24.0083759733595,18,7.29,1
CUS_0x2c75,14118.88,4,3,36.4626490670701,9,4.64,2
CUS_0x3e4a,5991.91,7,5,38.27805020601,10,8.45,1
CUS_0x3b7e,1085.40416666667,3,5,32.6883307734333,2,6.34,2
CUS_0x6c92,1067.49,10,10,31.2448857854741,21,17.45,0
CUS_0x3fe8,4801.5725,9,8,31.7601996753171,15,-0.99,0
CUS_0xc1b9,12747.9433333333,5,4,32.0089129932599,4,4.72,2
CUS_0x2ccc,5352.26,3,4,26.6567849895481,18,1.02,1
CUS_0x8d43,1220.57583333333,9,9,35.2646979470928,16,2.7,0
CUS_0xbed,3587.20166666667,4,1,33.4636836971176,12,2.29,2
CUS_0xb424,3355.395,7,9,29.0006133815073,22,19.66,0
CUS_0x9d9a,7046.06166666667,4,4,26.9127430925873,2,15.99,2
CUS_0x980b,12299.0666666667,0,1,26.6636125998541,7,3.14,2
CUS_0x4bfb,4833.605,7,5,33.0389283019342,16,12.95,1
CUS_0xb473,538.470583414461,10,7,23.643898731206,19,15.12,0
CUS_0x4037,6832.1254153349,7,4,39.7422977026676,10,9.92,2
CUS_0x75ca,981.759166666667,10,10,33.0674152923014,18,6.91,0
CUS_0xc629,2959.23,2,2,30.5451593418162,5,7.54,2
CUS_0x65b1,1592.59666666667,6,8,36.6484057988803,22,2.41,0
CUS_0x9c63,1809.47083333333,7,6,33.1621628152286,20,7.78,0
CUS_0x472e,6707.77,8,8,25.8358057575983,23,9.56,0
CUS_0x6c85,5934.00333333333,5,3,27.9541678837934,12,3.27,2
CUS_0x8d42,2385.025,0,6,25.5323392141902,3,0.14,2
CUS_0x7071,2671.245,8,5,38.1205397118201,17,21.73,0
CUS_0xc5fd,4247.72166666667,3,4,37.0215962499997,17,5.38,1
CUS_0x7e9a,1442.42,7,7,38.3949597277071,16,6.86,0
CUS_0x12bf,8136.67333333333,8,6,35.6974560244065,8,8.03,1
CUS_0xad2c,3398.94333333333,8,6,40.9068703463182,20,17.58,0
CUS_0xaac6,4473.17,7,7,29.631939927397,14,3.62,0
CUS_0x2e06,3086.75666666667,3,7,35.4238521632537,0,11.88,2
CUS_0xb732,8168.98,4,5,30.0568136749251,14,15.38,1
CUS_0x9268,6587.365,23,4,27.1542401571983,16,19.93,1
CUS_0xae15,2263.08,7,6,37.3922378731825,8,0.62,1
CUS_0x5761,2767.995,10,9,36.9969944659149,19,7.67,0
CUS_0xab26,1979.81875,2,6,33.5999433357738,4,4.57,2
CUS_0x5e7a,3883.335,7,9,23.6139622695987,15,11.61,1
CUS_0x5171,672.7975,8,10,34.7280945257367,22,22.86,0
CUS_0x1288,5163.1775,10,8,34.5778144622686,18,17.49,0
CUS_0xb8a3,3371.55,8,6,35.8110153306507,15,12.55,1
CUS_0x45f4,5917.08666666667,1,5,39.7124511813513,3,2.85,2
CUS_0xb9c5,1864.53,7,7,26.8403418892144,13,1.77,1
CUS_0xbf53,3658.51666666667,2,3,25.7231611948797,5,10.57,2
CUS_0x697d,4717.05945065764,7,7,30.669171494147,12,8.53,1
CUS_0x67e5,1462.8325,10,8,30.1929220074386,11,19.97,1
CUS_0x94c5,1485.30416666667,8,6,24.6413568801882,23,25.22,0
CUS_0xa57b,1784.0525,6,6,29.0323056959113,20,22.79,0
CUS_0x9fff,1928.00583333333,4,3,25.1555654906124,11,4.1,1
CUS_0x5b28,6064.12333333333,6,5,30.6333170023965,14,14.41,1
CUS_0x95f0,3004.20916666667,4,4,37.4520693219479,18,8.53,1
CUS_0x3756,1218.205,4,4,30.0054909741059,8,17.38,1
CUS_0x4a94,782.817916666667,3,4,38.4997344133257,15,8.46,1
CUS_0x8f3,1587.75166666667,6,7,35.3165430234431,16,6.8,0
CUS_0x5155,5089.2925,6,10,24.5164523989889,26,26.24,0
CUS_0xbcc9,505.559166666667,6,4,39.4983333857068,19,12.89,1
CUS_0xa774,1156.71583333333,3,5,34.7707074684757,10,18.46,1
CUS_0x3f3,8433.54666666667,3,5,24.6378166028827,14,15.28,1
CUS_0xa9f6,3823.61583333333,2,3,30.0190370020985,1,9.27,2
CUS_0x6318,4903.39,8,8,34.6019992363995,11,8.35,1
CUS_0x5260,6648.95,3,7,31.8298313782699,8,8.07,1
CUS_0x963e,9220.50333333333,4,6,35.4930723231943,12,7.39,2
CUS_0xc5aa,5902.57833333333,4,5,37.8488303904981,2,2.06,2
CUS_0x3e68,1839.81583333333,9,7,24.2134163662408,16,28.7,0
CUS_0xb51d,3638.86333333333,5,3,35.342591065222,20,6.32,1
CUS_0x6b2,6328.4225,6,5,31.6540753842708,15,-3.63,2
CUS_0x2d52,10672.9166666667,0,7,40.9763964673249,1,11.83,2
CUS_0xb2f6,5622.18,8,8,25.5094347749179,18,4.96,0
CUS_0x5c1f,4656.14166666667,1,6,27.0948048479326,11,0.9,2
CUS_0x1567,1904.61083333333,8,6,30.28347184052,17,18.31,1
CUS_0x5129,4863.56166666667,4,4,38.935534697538,22,15.69,1
CUS_0x3c97,1097.76625,7,4,39.5289864193786,17,17.67,1
CUS_0x7677,5871.605,8,6,35.4951186140811,9,11.5,1
CUS_0x159b,4395.1725,3,10,27.9067787180024,18,7.7,1
CUS_0xc429,1503.43416666667,8,5,31.2250282173939,19,4.56,0
CUS_0x5856,5075.86666666667,5,7,39.0344727343775,5,2.26,2
CUS_0x5bb8,10643.7266666667,3,4,36.0463128828122,7,8.08,2
CUS_0x7cdc,3358.54833333333,4,3,33.2900683341953,8,7.25,2
CUS_0x5e3c,2986.63583333333,0,6,27.3447083153876,6,0.98,2
CUS_0x12a4,6755.85666666667,10,7,31.9052806331899,19,6.92,0
CUS_0x706d,4883.22,3,9,36.3920299370066,15,18.48,1
CUS_0x7ccf,1157.02591115793,9,10,37.9427584005641,16,24.81,0
CUS_0x24c3,6800.19833333333,2,4,40.5209868737209,12,7.5,2
CUS_0x621,1224.93958333333,7,3,32.566492906407,15,15.74,1
CUS_0xc37b,908.270416666667,8,6,30.8377414412544,17,7.75,0
CUS_0x74f9,5942.05666666667,5,4,30.1027202587614,4,10.15,2
CUS_0x90d7,6540.8,6,4,31.7561162372873,20,14.13,1
CUS_0x33ce,1845.32,7,4,34.4088541447419,8,7.47,1
CUS_0xa18f,447.4975,6,9,32.2053456724565,15,11.31,1
CUS_0x35b9,4732.6175,8,8,27.2770400149861,23,25.78,0
CUS_0x67e,2722.32333333333,5,6,27.8176473761234,16,18.73,1
CUS_0x9340,10475.8433333333,7,7,39.2459346942277,14,8.19,1
CUS_0x4c77,772.122916666667,6,6,34.9239730614894,17,24.98,0
CUS_0x5857,9368.79666666667,3,7,36.740883427714,11,0.26,2
CUS_0x8964,1454.82416666667,7,8,39.0209733227163,15,22.15,0
CUS_0x3cea,10668.3533333333,8,7,34.6484880130562,13,0.76,1
CUS_0x970b,2036.11083333333,7,7,23.5579400848543,19,12.58,1
CUS_0x9c0d,11929.0533333333,4,4,20.7392254919876,16,17.91,1
